Num    X        Y        FwhmX    FwhmY    Angle    Mag      Flux          OMC        SNR
1082   387.28   1634.4   3.714    3.486    -0.8947  18.264   2462.87       2.534      66.24
1083   427.91   498.36   3.48     3.2      1.54     18.266   2459.8        51.48      3.787
1084   460.83   467.32   3.194    3.001    -1.301   18.266   2459.17       34.47      6.569
1085   72.035   877.06   6.03     4.496    1.57     18.267   2457.28       8.654      9.243
1086   593      373.29   3.91     3.267    -1.058   18.268   2454.37       29.82      5.686
1087   896.14   1590.5   4.106    3.721    -1.422   18.269   2452.89       2.792      50.75
1088   149.93   34.926   3.687    3.36     -0.1357  18.272   2446.83       38.97      4.473
1089   1008     400.05   3.764    3.484    1.125    18.274   2440.5        12.14      13.52
1090   1129     1232.4   3.793    3.613    -1.03    18.276   2436.44       1.567      100.1
1091   598.26   595.37   3.375    3.207    1.419    18.276   2435.73       13.82      14.37
1092   244.04   635.11   3.72     3.694    1.304    18.277   2434.38       6.57       23.8
1093   203.52   152.33   5.016    3.504    0.7919   18.278   2432.72       22.49      5.433
1094   528.27   908.29   3.731    3.653    -0.5524  18.278   2431.27       1.745      90.22
1095   456.31   665.42   3.612    3.602    -1.275   18.278   2431.21       7.332      22.5
1096   104.66   724.28   5.547    3.753    0.2155   18.28    2428.41       10.82      9.512
1097   833.78   138.22   3.309    3.154    -1.121   18.282   2422.86       30.09      6.81
1098   899.81   888.61   3.826    3.705    -0.7631  18.283   2421.38       1.646      91.61
1099   56.841   599.38   4.005    3.858    0.1589   18.284   2419.42       8.657      15.96
1100   694.1    1349.3   5.02     3.698    -1.171   18.288   2410.15       3.226      35.51
1101   1035.2   1308.6   3.939    3.766    -1.068   18.289   2408.67       2.379      60.23
1102   137.83   558.85   3.459    3.024    -1.269   18.291   2402.34       59.92      3.383
1103   931.14   19.499   3.83     3.697    -1.004   18.293   2399.39       2.928      51.07
1104   490.34   679.99   4.697    3.703    -1.42    18.293   2399.04       7.591      16.03
1105   1520.1   406.32   3.785    3.594    -1.05    18.293   2398.63       1.979      78.61
1106   686.79   860      3.715    3.62     -0.8863  18.293   2398.04       1.846      85.22
1107   445.51   263.8    4.15     3.782    1.206    18.295   2393.76       23.94      5.623
1108   264.77   645.22   3.678    3.616    -1.524   18.296   2392.16       10.33      15.37
1109   1172.6   272.28   3.752    3.57     -1.137   18.297   2389.71       1.614      97.54
1110   792.95   1296.5   3.762    3.61     -1.299   18.3     2383.88       7.356      21.06
1111   362.08   859.61   7.192    4.518    -1.278   18.302   2379.79       7.433      8.697
1112   408.11   629.69   3.46     3.394    -0.7909  18.303   2377.36       9.102      19.62
1113   992.66   308.21   7.431    3.908    -0.3754  18.303   2376.95       6.251      11.56
1114   12.844   713.77   3.631    3.541    -0.1832  18.304   2375.2        4.364      37.35
1115   1845.9   1012.8   3.785    3.563    -1.208   18.305   2372.33       1.49       104.2
1116   187.65   1338.1   3.889    3.503    -0.6134  18.307   2367.17       2.424      63.27
1117   344.11   11.034   3.71     3.453    1.371    18.309   2364.26       11.98      13.6
1118   70.676   298.09   4.927    4.414    1.279    18.309   2363.17       21.22      4.52
1119   900.35   1206.1   3.711    3.624    -1.503   18.311   2359.72       3.19       48.55
1120   358.43   481.53   3.393    3.215    -0.9546  18.311   2358.71       18.94      10.07
1121   562.91   308.31   3.847    3.711    0.3866   18.312   2358.22       2.951      49.4
1122   709.22   38.027   4.492    4.209    -0.9881  18.313   2355.7        13.72      8.015
1123   1186.4   300.12   3.673    3.624    -1.32    18.313   2355.48       1.538      101.6
1124   520.51   90.861   4.65     4.34     0.7715   18.316   2348.84       17.28      5.946
1125   523.25   469.02   5.631    4.685    -0.2071  18.318   2344.82       6.362      12.33
1126   1524.4   446.69   3.7      3.576    -1.183   18.32    2340.73       3.001      52.02
1127   486.73   355.16   3.385    3.06     -0.6128  18.32    2339.43       59         3.379
1128   464.44   39.758   3.918    3.555    -1.045   18.323   2332.55       9.304      15.89
1129   1479     813.21   3.684    3.555    -1.149   18.324   2331.8        2.939      53.46
1130   224.65   438.06   5.821    4.69     1.244    18.325   2330.18       18.99      3.967
1131   1076     37.323   3.817    3.643    -1.235   18.326   2327.29       3.982      37.08
1132   22.046   990.3    4.11     3.876    0.3375   18.327   2324.95       17.26      7.466
1133   304.27   1986.5   3.977    3.587    -0.9118  18.327   2323.97       2.072      69.37
1134   593.15   207.39   5.533    4.119    1.337    18.328   2323.36       16.61      5.417
1135   139.47   533.63   3.174    3.077    -0.08834 18.328   2321.88       37.18      5.644
1136   317      401.83   3.505    3.484    0.05185  18.329   2320.32       11.79      14.22
1137   267.72   220.55   3.336    3.079    -1.4     18.33    2318.48       26.9       7.406
1138   814.71   643.64   4.913    3.9      1.298    18.33    2318          3.372      31.66
1139   680.38   765.42   3.833    3.626    -1.157   18.33    2317.77       1.978      74.42
1140   227.49   519.41   3.049    2.853    -1.529   18.333   2313.05       44.72      5.248
1141   262.11   446.29   3.729    3.643    1.266    18.333   2312.36       3.152      47.65
1142   1260.7   228.67   4.542    3.744    1.36     18.334   2310.92       2.189      54.78
1143   712.14   607.65   3.753    3.592    -1.096   18.334   2308.93       2.095      72.13
1144   550.95   117.96   3.219    3.132    -0.9955  18.338   2301.13       27.13      7.426
1145   232.43   385.04   3.283    3.057    1.354    18.339   2300.26       53.87      3.755
1146   729.05   911.67   3.699    3.61     -1.039   18.342   2293.78       3.267      46.4
1147   150.85   409.17   2.873    2.688    1.438    18.342   2293.12       46.79      5.601
1148   646.21   792.68   3.976    3.672    -1.434   18.343   2291.25       2.289      60.5
1149   76.317   281.07   5.201    4.371    -0.3469  18.344   2289.36       24.49      3.629
1150   1347.9   1606.1   3.738    3.499    -1.218   18.345   2285.75       1.827      84.41
1151   181.9    1057.7   3.559    3.385    -0.3502  18.346   2283.62       6.036      27.71
1152   1053.1   1183.1   3.813    3.735    -1.256   18.347   2283.27       1.605      88.17
1153   1010.1   1773.3   3.852    3.65     -1.332   18.347   2282.71       5.518      25.96
1154   808.64   1572.8   3.829    3.774    1.567    18.347   2282.6        1.776      78.48
1155   292.88   902.28   3.856    3.432    1.046    18.349   2278.42       8.179      18.58
1156   275.91   103.11   4.314    3.247    0.2888   18.35    2276.82       17.84      8.04
1157   1099     64.808   3.689    3.631    -1.216   18.35    2276.77       1.788      83.92
1158   199.59   570.55   3.429    3.333    -1.516   18.351   2274.37       20.05      8.759
1159   1091.9   1049.1   3.787    3.657    -1.153   18.353   2269.97       1.638      88.31
1160   55.836   310      3.583    3.291    -1.51    18.355   2265.57       32.4       5.234
1161   281.72   1938     4.018    3.378    -0.8063  18.355   2265.53       2.627      56.07
1162   514.18   411.49   3.441    3.406    0.4352   18.356   2264.14       13.2       12.91
1163   151.72   1076.6   3.592    3.533    -0.7133  18.356   2263.14       3.475      45.29
1164   197.05   225.56   4.026    3.448    0.7796   18.357   2262.33       44.16      3.257
1165   899.83   1780.1   3.87     3.593    -1.075   18.357   2261.4        1.778      80.73
1166   1347.8   1525.1   3.844    3.676    -1.068   18.36    2254.39       1.587      88.69
1167   317.63   1506     3.782    3.413    -0.6382  18.362   2251.26       2.877      53.51
1168   969.06   492.31   3.719    3.598    1.195    18.362   2251.08       3.418      43.43
1169   668.88   76.402   4.267    3.366    -0.9325  18.364   2247.49       7.995      17.27
1170   270.95   1302.9   3.936    3.688    -0.5969  18.365   2244.55       3.668      37.2
1171   600.12   638.83   4.071    3.846    1.486    18.366   2243.35       8.505      14.87
1172   446.26   618.92   4.723    4.269    -0.7456  18.367   2241.61       12.24      8.019
1173   45.324   1236.6   3.632    3.597    -0.06211 18.368   2239.56       3.418      44.26
1174   1444.6   1051.3   3.831    3.551    -1.09    18.37    2235.18       1.958      74.06
1175   135.8    286.43   3.308    2.852    -0.4417  18.37    2234.67       63.6       3.286
1176   842.71   144.99   3.937    3.651    -0.9857  18.37    2234.59       20.62      6.653
1177   298.9    363.39   4.811    3.462    -1.378   18.371   2233.47       22.07      5.362
1178   728.63   1055.8   3.765    3.696    -0.01251 18.371   2232.15       1.512      93.6
1179   1831.8   964.61   3.691    3.67     0.7913   18.372   2230.5        1.954      74.38
1180   526.49   808.5    5.088    3.692    -0.9666  18.375   2225.3        15.55      6.721
1181   15.885   367.25   3.249    3.115    1.328    18.375   2225.03       56.11      3.457
1182   340.96   768.47   3.741    3.586    -1.229   18.375   2223.37       2.532      57.76
1183   819.32   961.93   3.825    3.719    -0.7777  18.376   2221.96       1.443      95.52
1184   83.891   817.26   3.67     3.537    -0.1011  18.378   2217.99       2.099      71.84
1185   231.74   1223.2   3.807    3.561    -0.7929  18.379   2216.03       1.822      79.2
1186   477.39   817.24   3.758    3.705    -0.2024  18.379   2215.29       2.352      59.69
1187   26.435   1117.2   9.91     3.981    0.3552   18.38    2214.76       6.957      7.121
1188   799.43   159.47   3.804    3.426    -1.065   18.381   2212.47       10.9       13.75
1189   85.705   1224.2   3.73     3.601    -0.745   18.385   2204.04       1.77       81.81
1190   1112.6   275.41   3.652    3.532    -1.317   18.386   2202.46       2.047      73.59
1191   1387.1   524.13   3.813    3.732    -1.556   18.387   2199.89       1.389      98.24
1192   1084.6   73.145   3.445    3.396    1.497    18.388   2198.6        11.36      14.6
1193   1313     1391.8   3.903    3.682    -1.218   18.389   2196.19       1.549      87.04
1194   451.81   89.677   3.909    3.624    -0.4398  18.389   2195.64       6.842      19.99
1195   685.35   1640     3.82     3.554    -1.107   18.39    2193.98       2          71.31
1196   83.809   1084.5   3.666    3.441    -0.3384  18.391   2191.44       2.054      74.64
1197   37.088   526.33   3.931    3.833    -0.4121  18.391   2191.28       19.38      6.623
1198   1041.3   517.45   3.784    3.614    1.44     18.392   2189.97       1.566      90.27
1199   327.35   833.94   3.717    3.632    -0.2367  18.394   2186.65       2.006      71.24
1200   1172.3   65.405   3.745    3.657    -1.032   18.394   2184.92       1.422      99.02
1201   1444.7   521.11   4.792    3.878    -0.1113  18.395   2184.61       1.998      51.93
1202   762.19   719.42   3.689    3.681    0.726    18.395   2184.51       5.089      27.9
1203   1278.2   1153.3   3.806    3.546    -1.285   18.397   2179.4        2.886      49.38
1204   337.01   938.56   4.093    3.563    -1.021   18.399   2175.92       3.565      36.94
1205   1803.4   408.45   3.755    3.684    0.02624  18.4     2174.54       6.124      22.66
1206   366.35   1163.4   3.699    3.693    0.4012   18.4     2173.76       1.589      88.39
1207   371.06   1924.5   3.847    3.616    -0.9633  18.401   2171.82       1.868      73.76
1208   1489.1   529.82   6.249    3.615    -0.8074  18.402   2169.76       6.105      13.89
1209   47.491   140.75   3.863    3.217    0.8942   18.404   2166.01       23.4       6.573
1210   556.1    511.68   3.477    3.23     -1.359   18.404   2165.17       19.47      8.738
1211   628.43   393.3    3.953    3.507    -0.2532  18.406   2161.89       8.627      15.95
1212   1601.9   859.04   3.695    3.552    -1.174   18.406   2161.32       1.641      88.53
1213   469.65   325.29   3.482    3.249    -0.6754  18.407   2159.25       14.01      12.02
1214   119.53   806.03   3.635    3.596    1.243    18.408   2158.4        3.512      41.49
1215   438.14   580.31   6.078    3.617    0.5145   18.41    2153.53       24.1       3.586
1216   1041.4   743.12   3.879    3.722    -1.362   18.41    2152.87       5.44       24.19
1217   281.16   1240.7   3.791    3.595    -0.5749  18.414   2146.75       1.777      78.21
1218   708.69   839.44   3.764    3.662    1.536    18.414   2146.18       1.743      78.84
1219   444.12   391.08   3.885    3.612    0.6874   18.414   2145.87       7.642      17.66
1220   804.22   1245     3.865    3.727    -1.274   18.415   2144.64       1.342      97.89
1221   96.652   1032.7   4.258    3.549    -1.227   18.417   2139.65       6.426      19.44
1222   302.21   100.61   3.204    2.753    0.9649   18.418   2138.88       55.87      3.83
1223   327.82   435.95   3.882    3.408    0.08771  18.419   2136.13       11.4       12.5
1224   360.99   781.05   4.643    3.849    0.6004   18.42    2133.69       2.167      48.63
1225   397.71   457.14   3.57     3.422    -1.162   18.42    2133.38       9.282      16.6
1226   353.14   619.1    3.144    3.099    -0.8549  18.421   2132.79       42.62      4.533
1227   174.04   1504.7   3.706    3.549    -1.092   18.422   2131.03       1.936      73.88
1228   1930.4   434.88   3.81     3.662    -1.177   18.422   2129.2        1.304      103.3
1229   125.14   285.53   2.753    2.581    0.7489   18.425   2123.88       71.9       3.669
1230   1704.1   499.2    3.83     3.64     -1.11    18.428   2118.07       2.247      59.66
1231   878.33   579.27   3.82     3.243    -1.384   18.429   2116.63       11.64      12.96
1232   1188.6   412.44   3.881    3.775    -0.5356  18.429   2116.55       10.57      12.06
1233   723.78   70.205   3.535    3.507    -1.1     18.43    2115.04       8.873      16.97
1234   262.51   62.024   5.938    4.449    1.511    18.43    2113.97       17.73      3.983
1235   590.99   773      3.764    3.678    1.549    18.431   2112.9        1.668      80.77
1236   1255.9   62.602   5.199    4.696    0.7294   18.432   2110.03       16.19      4.712
1237   782.4    248.16   3.591    3.461    -1.412   18.433   2109.48       4.787      31.29
1238   385.9    1299.8   3.693    3.665    1.204    18.433   2109.46       1.598      86.09
1239   668.67   156.73   3.713    3.62     -1.132   18.433   2109.08       3.249      42.63
1240   47.731   263.42   3.651    3.566    1.393    18.433   2108.8        7.434      19.23
1241   297.63   378.31   3.677    3.597    -1.401   18.434   2105.89       9.862      14.25
1242   400.64   1303.9   3.621    3.605    -0.8306  18.435   2105.25       1.905      74.74
1243   1598.7   1304.5   3.758    3.604    -1.074   18.435   2104.95       2.506      54.73
1244   308.25   1205.9   3.748    3.598    -1.194   18.435   2104.62       1.675      82.24
1245   874.38   328.34   3.732    3.407    -1.527   18.436   2103.6        9.373      15.58
1246   291.1    195.48   5.48     3.648    -0.3465  18.437   2101.88       20.63      4.498
1247   253.18   741.72   3.559    3.485    -0.8949  18.437   2101.46       3.965      37.7
1248   1114     292.75   3.69     3.587    -1.108   18.438   2099.9        1.555      90.05
1249   555.61   803.37   5.001    4.295    -0.45    18.438   2098.01       27.59      3.125
1250   408.75   135.32   3.706    3.049    -1.104   18.439   2096.98       29.42      5.567
1251   310.75   631.98   3.829    3.736    1.569    18.44    2094.74       3.61       35.79
1252   462.02   902.1    6.243    3.939    -0.9933  18.443   2088.92       5.842      12.83
1253   814.93   332.51   3.625    3.535    -1.083   18.444   2086.77       8.969      16.02
1254   1367.9   1495.8   3.787    3.651    -1.147   18.445   2085.78       1.51       88.15
1255   757.19   360.28   3.896    3.758    -1.377   18.445   2085.19       9.355      13.44
1256   336.46   1612.4   5.114    3.856    1.238    18.446   2083.21       2.867      32.52
1257   797.23   1222.9   3.925    3.698    -1.317   18.447   2081.31       1.547      81.77
1258   213.14   1361.5   3.827    3.584    -0.854   18.447   2080.73       3.339      40.09
1259   1242.2   515.67   3.717    3.573    -1.252   18.448   2079.39       1.702      81.15
1260   292.85   28.625   3.217    3.168    -0.6846  18.449   2077.74       42.01      4.284
1261   608.04   305.96   3.407    3.273    -0.8611  18.45    2076.07       11         14.93
1262   570.75   996.47   3.868    3.776    -1.066   18.45    2075.27       3.581      35.03
1263   431.42   545.42   4.753    3.728    0.9091   18.451   2074.41       8.267      12.5
1264   901.84   185.35   3.896    3.692    -1.118   18.452   2072.95       6.569      19.37
1265   652.63   741.05   3.92     3.86     1.123    18.453   2070.95       5.423      22.27
1266   302.35   504.43   3.671    3.547    -0.2153  18.453   2069.8        24.25      5.784
1267   36.025   1056.7   3.637    3.472    0.134    18.455   2065.86       3.172      45.51
1268   1235.4   315.21   3.73     3.677    -0.2873  18.456   2063.89       5.496      24.17
1269   782.84   355.23   3.667    3.493    -1.258   18.46    2056.28       4.686      30.24
1270   806.81   75.115   4.97     3.546    -0.1393  18.46    2056.14       5.975      17.23
1271   382.71   1578.1   3.812    3.679    -0.9193  18.461   2055.89       1.708      75.76
1272   1632.1   785.49   3.732    3.566    -0.9801  18.461   2054.89       1.472      92.6
1273   370.92   698.02   3.724    3.724    -0.9943  18.462   2053.59       3.338      39.15
1274   378.84   1033.8   3.793    3.648    -1.132   18.463   2050.93       1.512      86.54
1275   449.77   891.2    4.056    3.999    0.3879   18.463   2050.48       7.424      15.03
1276   510.28   389.03   3.882    3.873    1.099    18.464   2050.06       3.923      30.68
1277   1892.4   625.25   3.828    3.74     -0.06119 18.464   2048.56       1.497      84.35
1278   506.72   466.99   2.958    2.938    1.053    18.465   2047.99       42.39      4.906
1279   1592.4   194.47   3.749    3.626    -1.357   18.466   2045.81       1.38       96.21
1280   277.6    253.47   3.572    3.069    -0.2581  18.468   2042.2        22.85      7.195
1281   680.03   485.87   5.144    4.314    -0.8754  18.469   2040.81       16.11      5.038
1282   1366.3   769.36   3.726    3.691    -1.225   18.469   2039.3        5.49       23.84
1283   1201.2   1153.1   3.735    3.587    -1.175   18.47    2038.28       1.427      94.1
1284   897.01   27.366   3.7      3.361    -1.125   18.47    2037.72       5.312      27.23
1285   662.5    386.53   3.592    3.531    -1.281   18.471   2035.46       6.268      22.6
1286   1197.2   122.31   6.591    4.357    0.99     18.472   2034.53       7.372      8.481
1287   421.79   1295     3.754    3.661    -1.15    18.473   2032.9        1.454      89.79
1288   260.6    298.48   3.665    3.284    -0.7933  18.473   2032.26       32.72      4.554
1289   242.4    721.05   3.731    3.717    -1.123   18.474   2031.3        3.488      37.05
1290   876.14   152.72   3.458    3.362    -1.257   18.475   2029.32       10.65      14.47
1291   1387.8   438.74   3.328    3.3      0.4227   18.476   2027.68       28.76      5.666
1292   735.94   458.67   3.732    3.684    -0.05106 18.476   2026.58       2.307      56.38
1293   964.97   1375.3   3.822    3.685    -0.9318  18.476   2026.19       1.634      77.7
1294   404.77   70.081   3.027    2.895    1.453    18.477   2025.33       35.56      5.738
1295   344.66   316.27   3.141    3.121    1.14     18.478   2023.36       16.47      11.06
1296   1070.3   1139.1   3.775    3.71     -1.366   18.479   2021.56       1.421      89.62
1297   487.4    488.74   3.53     3.523    -0.7817  18.48    2020.03       6.189      23.16
1298   139.41   520.03   4.069    3.169    0.6098   18.483   2013.48       15.46      8.911
1299   519.06   815.88   3.598    3.444    1.459    18.485   2009.45       14.06      10.18
1300   985.07   832.77   3.921    3.741    -1.068   18.486   2009.1        1.69       71.54
1301   446.84   50.988   4.121    3.489    -0.2332  18.486   2007.8        20.81      5.924
1302   497.9    377.26   3.906    3.734    -1.23    18.489   2003.54       4.475      27.1
1303   656.9    601.99   3.75     3.709    1.467    18.49    2001.58       1.872      67.83
1304   422.56   170.84   4.009    3.742    1.157    18.492   1997.56       17.38      6.764
1305   117.77   773.87   3.87     3.559    0.5812   18.492   1996.26       4.538      28.18
1306   487.12   185      3.662    3.507    -1.336   18.493   1994.48       1.666      82.25
1307   855.96   92.84    6.143    4.316    -0.5284  18.496   1990.41       16.54      4.006
1308   128.59   1352.9   3.778    3.601    -0.569   18.497   1987.46       2          64.44
1309   145.94   273.01   2.982    2.874    1.198    18.498   1986.32       40.15      5.094
1310   578.92   698.11   3.727    3.604    -0.973   18.498   1985.47       5.122      25.47
1311   695.85   113.26   3.47     3.407    1.179    18.5     1983.38       20.34      7.279
1312   1368.7   707.99   4.318    3.522    0.8233   18.5     1981.59       7.623      15.08
1313   627.06   659.22   3.795    3.625    -1.459   18.501   1981.03       8.159      15.58
1314   119.12   1474.9   10.24    4.167    1.132    18.501   1980.83       5.892      6.954
1315   305.21   894.59   4.276    3.707    0.746    18.502   1978.77       6.084      18.11
1316   668.67   185.89   4.955    3.57     -0.02715 18.504   1975.58       24.66      3.996
1317   87.362   574.81   3.975    3.288    -1.222   18.504   1975.21       11.09      12.02
1318   420.08   89.094   4.031    3.377    -0.3909  18.506   1972.1        25.91      4.935
1319   296.02   829.59   3.726    3.647    -0.0131  18.507   1970.05       3.204      39.93
1320   1086.9   500.03   5.726    3.844    -0.701   18.507   1969.51       2.787      28.33
1321   719.93   1243.8   3.915    3.75     -1.025   18.507   1969.47       1.424      83.14
1322   878.14   1029.9   3.778    3.693    -1.242   18.509   1966.85       3.944      31.54
1323   145.95   1662     4.385    3.546    -0.5612  18.509   1966.08       3.432      32.51
1324   981.9    292.14   4.089    3.536    -0.9935  18.51    1964.28       3.935      30.47
1325   520.54   733.24   3.141    2.827    -1.475   18.511   1962.79       54.03      3.611
1326   1654.1   356.13   3.808    3.745    -1.431   18.511   1961.94       1.272      95.46
1327   347.05   1129     3.741    3.605    -1.023   18.511   1961.83       2.087      61.51
1328   562.51   166.02   4.062    3.603    -1.336   18.512   1960.6        7.305      16.19
1329   418.25   981.8    3.946    3.485    -0.4459  18.513   1959.25       4.328      29.06
1330   243.09   306.62   3.331    2.953    0.3598   18.513   1958.76       25.51      6.887
1331   456.62   371.94   3.706    3.415    -0.2009  18.514   1956.49       12.42      10.99
1332   699.79   170.93   3.862    3.556    -0.5169  18.515   1955.47       10.78      11.66
1333   1022.8   1377.7   3.902    3.628    -1.11    18.516   1953.24       1.615      75.38
1334   274.77   42.865   3.014    2.737    0.4707   18.516   1952.99       43.69      4.782
1335   334.19   917.61   3.638    3.579    -0.7389  18.517   1951.57       2.869      46.1
1336   1495.4   437.01   3.813    3.677    -1.228   18.517   1951.1        1.262      97.29
1337   606.26   201.22   3.91     3.47     -0.8809  18.519   1948.54       10.59      11.97
1338   1319.3   874.46   3.51     3.474    -1.004   18.519   1947.24       9.03       15.61
1339   554.66   1218.1   3.82     3.627    -1.265   18.522   1943.48       1.529      80.98
1340   135.7    977.74   3.687    3.568    0.5051   18.524   1938.63       5.62       23.15
1341   13.332   950.3    3.778    3.56     -0.1249  18.526   1936.23       1.733      73.32
1342   583.71   629.03   3.852    3.669    -1.145   18.526   1935.03       2.291      52.75
1343   81.436   1201.7   3.82     3.644    -0.3015  18.527   1933.84       3.249      37.74
1344   1448     1888.4   3.778    3.612    -1.373   18.527   1933.06       1.498      83.47
1345   846.68   1238.7   3.836    3.796    -0.2209  18.528   1932.83       1.57       74.63
1346   921.12   797.64   3.847    3.762    -0.4422  18.528   1931.14       1.344      87.62
1347   449.16   691.34   3.373    3.23     -0.9836  18.529   1929.67       12.01      13.01
1348   475.95   376.49   4.971    4.407    0.668    18.529   1929.47       17.91      4.339
1349   178.56   1029.9   3.711    3.587    -0.1745  18.531   1927.31       2.105      60.7
1350   512.82   539.09   3.329    3.133    -1.331   18.531   1927.05       16.69      9.767
1351   729.73   183.16   3.723    3.599    -1.05    18.532   1924.31       2.797      45.31
1352   486.35   865.09   3.749    3.563    -1.344   18.533   1923.11       1.595      79.63
1353   1358     1084     3.8      3.601    -1.427   18.533   1922.79       2.159      57.43
1354   1019.4   251.71   3.617    3.55     1.443    18.534   1921.92       1.403      94.11
1355   28.708   717.3    3.683    3.53     0.7866   18.534   1921.24       3.763      34.66
1356   253.42   968.15   7.735    3.981    0.7223   18.536   1918.65       5.099      10.78
1357   665.3    702.89   12.54    3.69     -1.153   18.539   1912.56       5.545      6.577
1358   1256.3   374.9    3.59     3.462    -1.194   18.539   1911.91       4.036      33.65
1359   146.19   382.06   3.492    3.08     0.6261   18.541   1909.42       45.6       3.436
1360   413.78   873.5    3.461    3.32     1.317    18.541   1908.89       11.21      13.08
1361   104.3    379.82   3.388    3.156    0.6442   18.541   1908.46       24.87      6.335
1362   575.16   274.38   2.902    2.797    -1.087   18.541   1908.18       40.7       5.099
1363   364.4    1217.2   4.123    3.884    -0.6514  18.542   1907.54       11.87      8.861
1364   890.9    370.63   3.836    3.721    0.9924   18.542   1906.93       5.099      23.12
1365   640.29   457.93   4.074    3.935    -1.004   18.543   1905.33       24.11      4.351
1366   820.8    1146     3.891    3.701    -1.231   18.543   1905.17       1.926      60.63
1367   1026.1   503.12   3.734    3.66     -1.316   18.544   1902.88       1.368      89.85
1368   695.01   500.53   3.709    3.555    1.526    18.547   1899.09       33.9       3.749
1369   41.56    705.94   3.764    3.665    0.8254   18.548   1897.34       1.939      62.6
1370   714.64   211.57   4.061    3.846    -1.225   18.55    1893.95       15.74      6.8
1371   348.89   522.62   3.746    3.327    -0.5267  18.55    1893.47       10.28      13.04
1372   337.21   348.4    3.79     3.701    0.3274   18.55    1892.43       37.32      3.19
1373   273.39   601.96   2.993    2.966    0.2005   18.552   1889.81       32.69      5.747
1374   130.84   840.59   3.668    3.615    -0.1194  18.552   1889.34       1.956      64.29
1375   2011     1001.5   3.741    3.618    -1.335   18.553   1888.05       1.397      88.12
1376   1104     342.76   3.676    3.554    -1.36    18.554   1886.09       1.38       92.31
1377   376.85   322.14   5.982    3.946    -0.7641  18.556   1883.2        7.957      8.849
1378   1126.1   172.77   5.805    5.012    0.593    18.556   1882.42       17.26      3.308
1379   1462.7   577.91   3.825    3.625    -1.319   18.559   1877.83       1.33       89.88
1380   650.31   1489.8   3.851    3.731    -1.46    18.56    1875.39       1.604      71.82
1381   243.34   62.572   2.935    2.75     1.03     18.561   1874.21       41.01      4.998
1382   342.27   68.379   3.648    2.973    -0.2927  18.562   1873.26       23.35      6.529
1383   1876.2   811.19   3.891    3.638    -0.879   18.563   1869.93       1.87       62.35
1384   305.46   865.36   3.803    3.62     -0.08393 18.564   1869.75       3.212      37.31
1385   1009.3   875.87   3.923    3.713    -1.024   18.564   1869.14       4.01       28.25
1386   606.07   283.61   3.141    3.064    -0.9969  18.565   1867.98       28.86      5.936
1387   274.77   355.99   2.971    2.661    -1.498   18.565   1867.92       39.27      5.31
1388   1195.8   403.15   3.91     3.871    -1.49    18.565   1866.8        11.65      9.343
1389   1249.2   40.075   3.72     3.687    -0.9893  18.566   1865.95       1.523      78.86
1390   436.75   607.76   4.516    4.342    -0.8669  18.567   1863.8        6.73       12.47
1391   802.8    139.71   3.283    3.169    -1.404   18.567   1863.52       35.66      4.433
1392   743.11   129.67   3.763    3.43     -1.071   18.569   1861.2        8.65       14.71
1393   498.1    235.89   3.832    3.669    0.229    18.569   1860.82       19.48      5.998
1394   107.21   625.12   3.425    3.307    -0.0953  18.569   1860.8        27.01      5.367
1395   393.36   1033.8   4.185    3.727    -1.204   18.57    1858.89       1.904      55.22
1396   779.3    1505.3   3.786    3.539    -1.257   18.571   1857.37       3.943      31.03
1397   125.86   128.37   3.001    2.739    1.012    18.572   1855.39       55.62      3.581
1398   660.22   25.119   3.287    3.184    -1.345   18.572   1854.7        27.28      5.735
1399   352.43   1028.3   3.69     3.581    -0.8228  18.573   1853.36       4.504      27.48
1400   632.13   558.42   3.867    3.667    -1.32    18.575   1850.29       2.835      40.62
1401   174.8    841.67   3.271    3.105    0.9472   18.577   1846.71       16.71      9.605
1402   834.11   735.21   3.682    3.548    0.1543   18.58    1841.79       28.8       4.319
1403   561.2    662.36   3.419    3.239    -1.267   18.58    1841.74       12.79      11.47
1404   930.43   551.05   3.662    3.602    -1.511   18.581   1840.29       4.927      24.99
1405   639.77   348.1    3.53     3.472    -0.2447  18.581   1839.38       16.45      8.053
1406   663.65   571.2    3.341    3.275    -0.9899  18.582   1838.39       12.23      12.12
1407   1017.1   1116.2   3.897    3.636    -1.287   18.584   1834.11       1.282      89.09
1408   311.91   1083.5   3.618    3.565    -0.447   18.585   1833.75       5.881      21.33
1409   575.08   943.76   3.833    3.738    -1.181   18.586   1831.42       2.655      42.48
1410   474.16   896.43   3.736    3.588    -1.389   18.588   1828.89       4.381      27.49
1411   426.91   1877.6   3.721    3.431    -0.9663  18.588   1827.71       1.999      63.21
1412   342.02   1554.9   3.857    3.615    -0.8699  18.588   1827.65       1.79       64.64
1413   154.42   1751.4   3.858    3.586    -0.6045  18.592   1821.33       1.788      65
1414   835.18   1655     4.131    3.711    -0.4354  18.593   1819.62       1.588      65.98
1415   404.87   1319.9   3.649    3.594    -0.457   18.597   1813.02       1.882      64.84
1416   212.49   954.98   3.732    3.559    -0.8897  18.598   1811.49       10.45      11.51
1417   1370.2   782.51   3.642    3.48     -1.237   18.598   1811.06       6.319      19.96
1418   441.61   1007     3.51     3.487    -1.3     18.599   1809.19       8.837      14.76
