#	Isochrone	Z = 0.01900		Age = 	6.310e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	7.80	0.15000001	0.1500	-2.5111	3.5183	5.1444	11.048	16.097	14.565	12.987	11.915	10.477	9.200	8.643	8.392	-9.59274740
	7.80	0.20000000	0.2000	-2.2372	3.5399	5.0818	10.363	14.928	13.517	12.016	11.018	9.739	8.568	7.995	7.756	-6.50542581
	7.80	0.25000000	0.2500	-2.0500	3.5514	5.0375	9.895	14.236	12.873	11.407	10.445	9.253	8.130	7.542	7.309	-4.81334753
	7.80	0.30000001	0.3000	-1.9014	3.5605	5.0045	9.523	13.729	12.387	10.937	10.002	8.901	7.786	7.165	6.941	-3.76315853
	7.80	0.34999999	0.3500	-1.7728	3.5691	4.9773	9.202	13.296	11.968	10.529	9.617	8.601	7.490	6.838	6.621	-3.05614800
	7.80	0.40000001	0.4000	-1.6330	3.5769	4.9266	8.852	12.861	11.544	10.116	9.225	8.274	7.160	6.480	6.272	-2.55202682
	7.80	0.44999999	0.4500	-1.5095	3.5859	4.8903	8.544	12.406	11.104	9.701	8.832	7.956	6.882	6.181	5.994	-2.17685426
	7.80	0.50000000	0.5000	-1.3905	3.5962	4.8582	8.246	11.930	10.642	9.268	8.426	7.641	6.622	5.895	5.736	-1.88823797
	7.80	0.55000001	0.5500	-1.2616	3.6074	4.8157	7.924	11.447	10.171	8.836	8.021	7.299	6.330	5.593	5.459	-1.66026185
	7.80	0.60000002	0.6000	-1.1375	3.6201	4.7800	7.614	10.971	9.711	8.424	7.638	6.964	6.049	5.313	5.203	-1.47625717
	7.80	0.69999999	0.7000	-0.8785	3.6484	4.7011	6.966	9.825	8.707	7.551	6.852	6.272	5.468	4.782	4.706	-1.19890256
	7.80	0.80000001	0.8000	-0.6150	3.6813	4.6273	6.308	8.492	7.666	6.661	6.082	5.584	4.899	4.323	4.266	-1.00113983
	7.80	0.80798757	0.8080	-0.5946	3.6844	4.6236	6.256	8.383	7.584	6.592	6.023	5.532	4.858	4.292	4.236	-0.98780203
	7.80	0.89999998	0.9000	-0.3722	3.7182	4.5831	5.700	7.233	6.729	5.871	5.400	4.977	4.417	3.958	3.913	-0.85396262
	7.80	0.98008215	0.9801	-0.1956	3.7427	4.5416	5.259	6.419	6.108	5.349	4.936	4.555	4.074	3.680	3.643	-0.76113533
	7.80	1.00000000	1.0000	-0.1533	3.7485	4.5312	5.153	6.228	5.961	5.227	4.826	4.455	3.992	3.614	3.577	-0.74074074
	7.80	1.08123529	1.0812	0.0124	3.7679	4.4770	4.739	5.574	5.426	4.773	4.412	4.071	3.664	3.332	3.301	-0.66661326
	7.80	1.10000002	1.1000	0.0494	3.7723	4.4653	4.647	5.428	5.306	4.671	4.319	3.986	3.592	3.270	3.240	-0.65130752
	7.80	1.15831590	1.1583	0.1750	3.7869	4.4203	4.333	4.976	4.913	4.337	4.012	3.704	3.347	3.057	3.030	-0.60743493
	7.80	1.20000005	1.2000	0.2541	3.7958	4.3923	4.135	4.698	4.667	4.127	3.820	3.526	3.193	2.921	2.897	-0.57912395
	7.80	1.29999995	1.3000	0.4206	3.8155	4.3394	3.718	4.152	4.158	3.693	3.422	3.162	2.876	2.645	2.624	-0.51980772
	7.80	1.39999998	1.4000	0.5738	3.8345	4.2943	3.336	3.679	3.696	3.296	3.061	2.835	2.591	2.399	2.381	-0.47031994
	7.80	1.50000000	1.5000	0.7034	3.8556	4.2792	3.012	3.288	3.295	2.961	2.765	2.578	2.381	2.229	2.213	-0.42849231
	7.80	1.60000002	1.5999	0.8299	3.8803	4.2793	2.695	2.926	2.905	2.638	2.489	2.349	2.202	2.096	2.081	-0.39273920
	7.80	1.70000005	1.6999	0.9431	3.9039	4.2871	2.412	2.614	2.565	2.361	2.257	2.161	2.059	1.990	1.977	-0.36187632
	7.80	1.79999995	1.7999	1.0457	3.9247	4.2923	2.156	2.339	2.271	2.126	2.059	1.999	1.932	1.890	1.878	-0.33500274
	7.80	1.89999998	1.8999	1.1445	3.9436	4.2926	1.909	2.077	2.020	1.923	1.884	1.849	1.809	1.786	1.776	-0.31142170
	7.80	1.95000005	1.9499	1.1873	3.9522	4.2954	1.802	1.964	1.916	1.839	1.811	1.786	1.759	1.743	1.735	-0.30069035
	7.80	2.00000000	1.9999	1.2326	3.9602	4.2932	1.688	1.848	1.815	1.755	1.734	1.718	1.701	1.690	1.683	-0.29058670
	7.80	2.20000005	2.1998	1.3994	3.9900	4.2870	1.271	1.427	1.462	1.456	1.460	1.470	1.489	1.495	1.496	-0.25550276
	7.80	2.50000000	2.4997	1.6194	4.0276	4.2728	0.721	0.888	1.038	1.083	1.105	1.137	1.198	1.219	1.231	-0.21500434
	7.80	2.79067230	2.7902	1.8062	4.0573	4.2525	0.255	0.443	0.695	0.767	0.798	0.842	0.935	0.964	0.985	-0.18533579
	7.80	3.00000000	2.9994	1.9313	4.0765	4.2356	-0.058	0.151	0.468	0.555	0.589	0.641	0.753	0.787	0.813	-0.16809413
	7.80	3.50000000	3.4991	2.1982	4.1157	4.1925	-0.725	-0.448	-0.009	0.102	0.144	0.208	0.356	0.399	0.434	-0.13651311
	7.80	3.57546854	3.5745	2.2347	4.1210	4.1865	-0.817	-0.528	-0.073	0.040	0.084	0.149	0.302	0.346	0.382	-0.13263762
	7.80	4.00000000	3.9985	2.4330	4.1484	4.1467	-1.312	-0.959	-0.427	-0.299	-0.250	-0.176	-0.003	0.047	0.090	-0.11399485
	7.80	4.12938833	4.1277	2.4912	4.1559	4.1323	-1.458	-1.084	-0.533	-0.401	-0.350	-0.274	-0.095	-0.044	0.000	-0.10919946
	7.80	4.50000000	4.4977	2.6551	4.1752	4.0827	-1.868	-1.439	-0.841	-0.698	-0.643	-0.561	-0.368	-0.313	-0.265	-0.09723650
	7.80	4.58184862	4.5793	2.6902	4.1790	4.0708	-1.955	-1.515	-0.908	-0.763	-0.707	-0.624	-0.429	-0.373	-0.324	-0.09489891
	7.80	4.92099380	4.9176	2.8348	4.1927	4.0115	-2.317	-1.834	-1.197	-1.045	-0.985	-0.899	-0.693	-0.634	-0.584	-0.08617771
	7.80	5.00000000	4.9964	2.8687	4.1952	3.9949	-2.402	-1.911	-1.268	-1.114	-1.054	-0.967	-0.759	-0.700	-0.649	-0.08434449
	7.80	5.21494246	5.2106	2.9590	4.2012	3.9467	-2.627	-2.120	-1.462	-1.305	-1.244	-1.155	-0.943	-0.882	-0.830	-0.07968551
	7.80	5.45075369	5.4455	3.0596	4.2051	3.8811	-2.879	-2.362	-1.694	-1.534	-1.472	-1.382	-1.167	-1.106	-1.052	-0.07506714
	7.80	5.65030956	5.6440	3.1468	4.2056	3.8111	-3.097	-2.584	-1.911	-1.750	-1.688	-1.598	-1.383	-1.322	-1.268	-0.07151032
	7.80	5.81936693	5.8120	3.2233	4.2028	3.7364	-3.288	-2.790	-2.120	-1.958	-1.898	-1.809	-1.595	-1.535	-1.481	-0.06872013
	7.80	5.96314573	5.9547	3.2909	4.1970	3.6558	-3.457	-2.985	-2.323	-2.163	-2.104	-2.017	-1.807	-1.748	-1.695	-0.06649277
	7.80	6.00000000	5.9912	3.3090	4.1944	3.6302	-3.503	-3.040	-2.382	-2.223	-2.165	-2.079	-1.871	-1.813	-1.760	-0.06594199
	7.80	6.09251070	6.0829	3.3531	4.1880	3.5668	-3.613	-3.176	-2.529	-2.372	-2.316	-2.232	-2.028	-1.971	-1.920	-0.06459386
	7.80	6.19850636	6.1877	3.4060	4.1767	3.4762	-3.745	-3.352	-2.724	-2.570	-2.518	-2.439	-2.241	-2.188	-2.138	-0.06310717
	7.80	6.24484444	6.2334	3.4304	4.1708	3.4314	-3.806	-3.435	-2.817	-2.666	-2.615	-2.538	-2.345	-2.293	-2.244	-0.06247583
	7.80	6.28709555	6.2751	3.4542	4.1657	3.3903	-3.865	-3.514	-2.904	-2.755	-2.706	-2.631	-2.441	-2.390	-2.342	-0.06190969
	7.80	6.31756020	6.3051	3.4736	4.1642	3.3669	-3.914	-3.569	-2.961	-2.813	-2.764	-2.690	-2.501	-2.450	-2.402	-0.06150700
	7.80	6.33224106	6.3196	3.4851	4.1662	3.3644	-3.943	-3.592	-2.979	-2.830	-2.781	-2.706	-2.515	-2.465	-2.416	-0.06131457
	7.80	6.34585524	6.3330	3.5001	4.1733	3.3789	-3.980	-3.606	-2.979	-2.826	-2.775	-2.697	-2.502	-2.450	-2.399	-0.06113705
	7.80	6.35503197	6.3420	3.5215	4.1906	3.4270	-4.034	-3.599	-2.939	-2.779	-2.723	-2.639	-2.432	-2.376	-2.323	-0.06101790
	7.80	6.35763979	6.3446	3.5417	4.2054	3.4663	-4.084	-3.597	-2.909	-2.742	-2.682	-2.593	-2.376	-2.316	-2.261	-0.06098412
	7.80	6.35919094	6.3461	3.5723	4.2229	3.5057	-4.161	-3.610	-2.889	-2.715	-2.651	-2.556	-2.328	-2.264	-2.206	-0.06096404
	7.80	6.35925627	6.3461	3.5699	4.2225	3.5067	-4.155	-3.605	-2.885	-2.711	-2.647	-2.552	-2.324	-2.261	-2.202	-0.06096319
	7.80	6.35965967	6.3465	3.5300	4.2090	3.4924	-4.055	-3.553	-2.859	-2.691	-2.630	-2.540	-2.321	-2.261	-2.205	-0.06095797
	7.80	6.36001158	6.3469	3.5181	4.1911	3.4329	-4.025	-3.588	-2.927	-2.767	-2.711	-2.627	-2.419	-2.363	-2.310	-0.06095342
	7.80	6.36033535	6.3472	3.5288	4.1747	3.3564	-4.052	-3.676	-3.044	-2.890	-2.839	-2.761	-2.564	-2.512	-2.462	-0.06094923
	7.80	6.36071491	6.3476	3.5462	4.1562	3.2653	-4.095	-3.783	-3.186	-3.041	-2.995	-2.924	-2.740	-2.692	-2.645	-0.06094432
