#	Isochrone	Z = 0.04000		Age = 	1.000e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	7.00	0.15000001	0.1500	-2.5229	3.5083	5.1162	11.077	16.354	14.774	13.166	12.055	10.541	9.207	8.656	8.396	-9.59274740
	7.00	0.20000000	0.2000	-2.2308	3.5374	5.0654	10.347	14.955	13.538	12.033	11.028	9.730	8.545	7.975	7.735	-6.50542581
	7.00	0.25000000	0.2500	-2.0150	3.5585	5.0309	9.807	14.052	12.703	11.262	10.329	9.198	8.056	7.439	7.216	-4.81334753
	7.00	0.30000001	0.3000	-1.8536	3.5721	5.0031	9.404	13.464	12.140	10.743	9.862	8.850	7.681	7.008	6.805	-3.76315853
	7.00	0.34999999	0.3500	-1.7252	3.5813	4.9784	9.083	13.027	11.708	10.335	9.480	8.541	7.383	6.683	6.498	-3.05614800
	7.00	0.40000001	0.4000	-1.5808	3.5879	4.9185	8.722	12.597	11.271	9.914	9.077	8.185	7.038	6.318	6.150	-2.55202682
	7.00	0.44999999	0.4500	-1.4733	3.5952	4.8913	8.453	12.229	10.895	9.553	8.737	7.907	6.791	6.051	5.904	-2.17685426
	7.00	0.50000000	0.5000	-1.3591	3.6029	4.8536	8.168	11.847	10.501	9.177	8.379	7.605	6.528	5.776	5.647	-1.88823797
	7.00	0.60000002	0.6000	-1.1438	3.6175	4.7760	7.630	11.151	9.795	8.504	7.726	7.019	6.028	5.286	5.180	-1.47625717
	7.00	0.69999999	0.7000	-0.9105	3.6364	4.6852	7.046	10.293	8.983	7.750	7.011	6.380	5.495	4.788	4.704	-1.19890256
	7.00	0.80000001	0.8000	-0.6670	3.6649	4.6138	6.438	9.145	8.028	6.910	6.255	5.716	4.963	4.346	4.280	-1.00113983
	7.00	0.89999998	0.9000	-0.4365	3.6985	4.5690	5.861	7.908	7.098	6.117	5.573	5.116	4.488	3.986	3.935	-0.85396262
	7.00	1.00000000	1.0000	-0.2358	3.7260	4.5238	5.360	6.936	6.365	5.493	5.024	4.621	4.085	3.666	3.623	-0.74074074
	7.00	1.10000002	1.1000	-0.0524	3.7470	4.4658	4.901	6.158	5.753	4.968	4.547	4.181	3.712	3.349	3.312	-0.65130752
	7.00	1.20000005	1.2000	0.1068	3.7632	4.4093	4.503	5.544	5.246	4.530	4.145	3.805	3.386	3.060	3.027	-0.57912395
	7.00	1.29999995	1.3000	0.3493	3.7977	4.3394	3.897	4.560	4.433	3.862	3.547	3.265	2.942	2.690	2.665	-0.51980772
	7.00	1.39999998	1.4000	0.4948	3.8145	4.2932	3.533	4.069	3.984	3.479	3.197	2.945	2.663	2.445	2.423	-0.47031994
	7.00	1.50000000	1.5000	0.6243	3.8300	4.2559	3.209	3.645	3.587	3.141	2.889	2.665	2.419	2.233	2.212	-0.42849231
	7.00	1.60000002	1.6000	0.7454	3.8462	4.2275	2.907	3.266	3.216	2.826	2.607	2.412	2.203	2.047	2.028	-0.39273920
	7.00	1.70000005	1.7000	0.8651	3.8646	4.2079	2.607	2.906	2.849	2.518	2.335	2.176	2.006	1.883	1.866	-0.36187632
	7.00	1.79999995	1.8000	0.9731	3.8849	4.2057	2.337	2.587	2.516	2.246	2.104	1.983	1.852	1.763	1.749	-0.33500274
	7.00	1.89999998	1.9000	1.0713	3.9039	4.2070	2.092	2.306	2.221	2.009	1.903	1.817	1.721	1.660	1.647	-0.31142170
	7.00	2.00000000	2.0000	1.1729	3.9218	4.1992	1.838	2.024	1.931	1.776	1.704	1.648	1.581	1.542	1.530	-0.29058670
	7.00	2.20000005	2.2000	1.3421	3.9541	4.2006	1.415	1.555	1.502	1.433	1.406	1.391	1.371	1.360	1.354	-0.25550276
	7.00	2.50000000	2.5000	1.5704	3.9954	4.1932	0.844	0.962	1.017	1.028	1.036	1.054	1.085	1.095	1.101	-0.21500434
	7.00	3.00000000	2.9999	1.8880	4.0526	4.1837	0.050	0.191	0.435	0.512	0.542	0.589	0.683	0.713	0.736	-0.16809413
	7.00	3.50000000	3.4998	2.1589	4.0998	4.1683	-0.627	-0.434	-0.029	0.080	0.121	0.184	0.324	0.366	0.401	-0.13651311
	7.00	4.00000000	3.9997	2.3819	4.1391	4.1607	-1.185	-0.907	-0.388	-0.258	-0.210	-0.135	0.038	0.089	0.132	-0.11399485
	7.00	4.50000000	4.4996	2.5709	4.1725	4.1563	-1.657	-1.289	-0.685	-0.538	-0.483	-0.398	-0.200	-0.143	-0.093	-0.09723650
	7.00	5.00000000	4.9995	2.7398	4.2009	4.1465	-2.080	-1.620	-0.953	-0.793	-0.731	-0.638	-0.421	-0.357	-0.303	-0.08434449
	7.00	5.10313272	5.1026	2.7715	4.2062	4.1449	-2.159	-1.680	-1.003	-0.841	-0.777	-0.683	-0.462	-0.397	-0.342	-0.08205149
	7.00	6.00000000	5.9990	3.0478	4.2495	4.1121	-2.850	-2.219	-1.457	-1.274	-1.200	-1.093	-0.844	-0.771	-0.707	-0.06594199
	7.00	7.00000000	6.9984	3.3074	4.2885	4.0758	-3.499	-2.728	-1.895	-1.695	-1.611	-1.491	-1.217	-1.137	-1.065	-0.05355301
	7.00	7.13995743	7.1383	3.3403	4.2933	4.0704	-3.581	-2.793	-1.952	-1.750	-1.664	-1.544	-1.266	-1.185	-1.113	-0.05214073
	7.00	8.00000000	7.9975	3.5345	4.3198	4.0317	-4.066	-3.188	-2.299	-2.086	-1.994	-1.864	-1.570	-1.482	-1.404	-0.04471927
	7.00	8.56997490	8.5669	3.6510	4.3348	4.0050	-4.358	-3.430	-2.514	-2.295	-2.200	-2.065	-1.762	-1.670	-1.589	-0.04075152
	7.00	9.00000000	8.9963	3.7367	4.3450	3.9812	-4.572	-3.612	-2.677	-2.455	-2.357	-2.220	-1.910	-1.816	-1.732	-0.03814511
	7.00	9.71678925	9.7120	3.8703	4.3600	3.9408	-4.906	-3.901	-2.936	-2.710	-2.609	-2.469	-2.149	-2.052	-1.964	-0.03439620
	7.00	10.00000000	9.9947	3.9222	4.3650	3.9215	-5.036	-4.016	-3.042	-2.814	-2.712	-2.571	-2.248	-2.149	-2.061	-0.03308767
	7.00	10.71999454	10.7132	4.0437	4.3759	3.8738	-5.339	-4.289	-3.293	-3.062	-2.959	-2.814	-2.485	-2.384	-2.293	-0.03012337
	7.00	11.60654068	11.5975	4.1889	4.3852	3.8004	-5.702	-4.628	-3.614	-3.380	-3.275	-3.129	-2.793	-2.691	-2.598	-0.02705936
	7.00	12.00000000	11.9897	4.2523	4.3875	3.7604	-5.861	-4.784	-3.764	-3.529	-3.424	-3.277	-2.940	-2.837	-2.744	-0.02586852
	7.00	12.32270527	12.2957	4.2988	4.3887	3.7297	-5.977	-4.900	-3.876	-3.641	-3.536	-3.389	-3.051	-2.948	-2.854	-0.02495819
	7.00	13.06694508	12.9904	4.4055	4.3876	3.6424	-6.244	-5.183	-4.155	-3.920	-3.815	-3.669	-3.331	-3.228	-3.134	-0.02305851
	7.00	13.71185780	13.5794	4.4967	4.3815	3.5460	-6.472	-5.445	-4.420	-4.187	-4.084	-3.940	-3.605	-3.503	-3.410	-0.02160659
	7.00	14.27207279	14.0806	4.5757	4.3706	3.4393	-6.669	-5.696	-4.679	-4.450	-4.351	-4.210	-3.880	-3.780	-3.689	-0.02046957
	7.00	14.75912571	14.5081	4.6450	4.3551	3.3212	-6.843	-5.941	-4.937	-4.715	-4.619	-4.483	-4.161	-4.065	-3.975	-0.01956295
	7.00	14.97858143	14.6982	4.6770	4.3458	3.2573	-6.923	-6.063	-5.068	-4.850	-4.756	-4.623	-4.305	-4.211	-4.123	-0.01917701
	7.00	15.00000000	14.7167	4.6802	4.3448	3.2510	-6.930	-6.075	-5.081	-4.863	-4.770	-4.637	-4.319	-4.225	-4.138	-0.01914005
	7.00	15.18317509	14.8691	4.7028	4.3372	3.2024	-6.987	-6.164	-5.179	-4.963	-4.872	-4.741	-4.428	-4.335	-4.249	-0.01882898
	7.00	15.46726513	15.0967	4.7408	4.3278	3.1335	-7.082	-6.300	-5.325	-5.113	-5.024	-4.896	-4.587	-4.496	-4.411	-0.01836361
